username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-05-15 23:33;0;0;"|Who said what TIMESOFINDIAnOM Karnataka election results: Who said what http://TIMESOFINDIA.COM | Updated: https://alvinbijo004.wordpress.com/2018/05/15/who-said-what-timesofindianom-karnataka-election-results-who-said-what-timesofindia-com-updated/ …pic.twitter.com/inImp9hAPW";;;;"996451010515173377";https://twitter.com/Alvinbijo1998/status/996451010515173377
;2018-05-15 23:33;0;0;"# Battleforkarnataka justice to reveal soon in the hands of the respected governor of KARNATAKA who might furnish a cmplr satisfactory result to all kannadigas SO ITS STILLL A HOLD ON KARANATAKA # modiunbeatable";;;# #;"996450934422097921";https://twitter.com/shanthraj_koudi/status/996450934422097921
;2018-05-15 23:33;0;0;"Pls be cautious and power comes with more responsibilities and accountabilities, hope you live up to the expectation, and we wish all the best for the Karnataka results and don’t just spread only anger against congress, it helped so far, doesn’t guarantee in 2019.";;;;"996450931767066624";https://twitter.com/sk46172/status/996450931767066624
;2018-05-15 23:32;0;0;"There was no pre-poll alliance.. But they certainly had an understanding and all of them were together under one banner of NEDA.. Anti-congress alliance.. So they did come together after election results and formed government... U cannot compare it with Karnataka..";;;;"996450730599890944";https://twitter.com/srajwadi/status/996450730599890944
;2018-05-15 23:30;0;0;"Karnataka Election Results 2018 highlights: Siddaramaiah meets Kumaraswamy, says Cong-JD(S) will form government http://www.moneycontrol.com/news/india/karnataka-election-results-2018-highlights-siddaramaiah-meets-kumaraswamy-says-cong-jds-will-form-government-2568569.html#live-blog-20180515193637 …";;;#live;"996450238171791360";https://twitter.com/GanapathiSM1/status/996450238171791360
;2018-05-15 23:30;1;25;"Karnataka election results: Tough road ahead for Congress http://read.ht/Bmtb pic.twitter.com/BXKu8ZAOGP";;;;"996450136422137856";https://twitter.com/htTweets/status/996450136422137856
;2018-05-15 23:29;0;0;"Ravish Kumar Prime Times on Karnatka Election Result https://www.facebook.com/jjpnetwork/videos/1685403844828996/ …";;;;"996450026049204226";https://twitter.com/jjp_network/status/996450026049204226
;2018-05-15 23:28;0;0;"Karnataka election results: 8 short, can BJP still get the numbers? https://iasgurukulpro.wordpress.com/2018/05/15/karnataka-election-results-8-short-can-bjp-still-get-the-numbers/ …";;;;"996449691331170306";https://twitter.com/IAS_Gurukul/status/996449691331170306
;2018-05-15 23:27;0;0;"@ PrannoyRoyNDTV Hi Prannoy Roy... can i talk to NDTV live now on the Karnataka Election results.. i woukd like to tell something here..";;@;;"996449517254815744";https://twitter.com/rajhcl/status/996449517254815744
;2018-05-15 23:27;0;0;"Congratulations sir for Karnataka result victory......and Best of luck for West Bengal";;;;"996449495746400256";https://twitter.com/raajput_tarun/status/996449495746400256
;2018-05-15 23:26;0;0;"Some people questioning the alliance of INC and JDS in Karnataka, but where were these people at the time of Goa result.. ಭಕ್ತರಿಗೆ ಪ್ರಿ ಬರ್ನಲ್ ಭಾಗ್ಯ ಕರುಣಿಸಿದ HDK and Siddu.. @ siddaramaiah @ HDKsupporters @ mepratap @ astitvam @ tejasvi_surya @ divyaspandana ಜೈ ಕರ್ನಾಟಕ";;@ @ @ @ @ @;;"996449318033809408";https://twitter.com/KrishnaUdagatt1/status/996449318033809408
;2018-05-15 23:25;0;0;"Karnataka election results: 8 short, can BJP still get the numbers? https://ift.tt/2rP4nmv";;;;"996448937304379392";https://twitter.com/Social_Media_ez/status/996448937304379392
;2018-05-15 23:25;0;0;"Karnataka results: End of an era and AHINDA politics https://ift.tt/2Iiwa8W";;;;"996448926994718721";https://twitter.com/Social_Media_ez/status/996448926994718721
;2018-05-15 23:25;0;0;"Five takeaways from Karnataka election results https://ift.tt/2rI93Kv";;;;"996448920371912704";https://twitter.com/Social_Media_ez/status/996448920371912704
;2018-05-15 23:25;0;0;"Karnataka election results: Congress makes a dare for power, BJP struggles to reach majority mark https://ift.tt/2rJ9iFt";;;;"996448916966182913";https://twitter.com/Social_Media_ez/status/996448916966182913
;2018-05-15 23:25;0;0;"Karnataka elections: Bengaluru results quite the same, with some surprises https://ift.tt/2k2M5Kd";;;;"996448913547845632";https://twitter.com/Social_Media_ez/status/996448913547845632
;2018-05-15 23:25;0;0;"Modi on Karnataka election results: Congress tried to paint BJP as party of Hindi-speaking states https://ift.tt/2wIrLGR";;;;"996448911769337858";https://twitter.com/Social_Media_ez/status/996448911769337858
;2018-05-15 23:25;0;0;"result Karnataka ka aa ya he or ye miss modi bhakt ise desh ka mood bata rahi he";;;;"996448907356852229";https://twitter.com/3444Waseem/status/996448907356852229
;2018-05-15 23:24;0;0;"Dear @ RahulGandhi, your bootlicking propaganda may help you form government in Karnataka but you can't deny the fact that the public is with @ BJP4India . This result clearly indicates, Modi wave will be sweeping 2019 General elections. # KarnatakaVerdict # KarnatakaElections2018";;@ @;# #;"996448810632007680";https://twitter.com/theshubhamkarn/status/996448810632007680
;2018-05-15 23:24;1;2;"Not just for cricket and football matches, some people in Bengaluru are taking full day leave on Tuesday just to watch Karnataka Assembly election results. # workfromhomehttps://cmun.it/o3qt5tbd";;;#;"996448739429634048";https://twitter.com/solopreneurism/status/996448739429634048
;2018-05-15 23:24;0;0;"Karnataka election results: It's now over to governor's 'subjective judgment' https://campaigns.localzoho.com/ua/SharedView?od=11c31c02b7dfc&pno=117b219943e4fc7&pd=11c676900e6a41c …";;;;"996448628574117888";https://twitter.com/sameherealso/status/996448628574117888
;2018-05-15 23:23;0;0;"Karnataka Election Results 2018 highlights: Siddaramaiah meets Kumaraswamy, says Cong-JD(S) will form government http://criptocurrencycertification.com/karnataka-election-results-2018-highlights-siddaramaiah-meets-kumaraswamy-says-cong-jds-will-form-government/ …";;;;"996448537805230080";https://twitter.com/Criptocurrencyc/status/996448537805230080
;2018-05-15 23:23;0;0;"Karnataka election results: Rivals stake claim to form government as BJP falls short of majority via @ htTweetshttps://m.hindustantimes.com/india-news/karnataka-election-2018-results-down-to-the-wire-for-bjp-congress-in-early-trends/story-xo4JZ37Apko7jMw6QBzKML.html …";;@;;"996448518783971329";https://twitter.com/rajunaidu19/status/996448518783971329
;2018-05-15 23:23;0;0;"@ prakashraaj after Karnataka results @ BJP4India @ narendramodi @ AmitShahpic.twitter.com/FCxp4yXQ2O";;@ @ @ @;;"996448486492008448";https://twitter.com/varun_sant/status/996448486492008448
;2018-05-15 23:23;1;2;"Karnataka Election Results : Hubli-Dharwad EVM Machine Fault, Result Holded | ಸುದ್ದಿ ಟಿವಿ Suddi TV @ dilipkpandey # KarnatakaElectionResults # HubliDharwad # EVMMachineFault # Result # Holded # News # Politics # KarnatakaElectionNews http://www.sudditv.com https://www.facebook.com/sudditv/videos/929458503929070/ …";;@;# # # # # # # #;"996448427843043330";https://twitter.com/KhannaPal/status/996448427843043330
;2018-05-15 23:22;0;0;"@ Swamy39 Sir the means are not important. The result shud be a BJP govt in Karnataka. https://twitter.com/Swamy39/status/996355637519859712 …";;@;;"996448348671393792";https://twitter.com/kamathpooja1/status/996448348671393792
;2018-05-15 23:21;0;0;"# KarnatakaVerdict # Karnatakaelections # karnatakaelectionresults2018 # karnatakaelectionmemes # comedymemes Karnataka election results 2018 comedy memes https://youtu.be/5dvcacoVPFU via @ YouTube";;@;# # # # #;"996448073529245696";https://twitter.com/Naachystv/status/996448073529245696
;2018-05-15 23:21;0;0;"Ashamed to see the results of Karnataka Elections. This means the votes we put to form a government has lost its value now and the jds and congress got merged to form the government! # ashamed # KarnatakaVerdict # KarnatakaElections2018 @ narendramodi @ BJP4India";;@ @;# # #;"996447992910561280";https://twitter.com/addy0307/status/996447992910561280
;2018-05-15 23:21;2;8;"Karnataka results: End of an era and AHINDA politics https://www.livemint.com/Opinion/vYVeFaPvcsRYT47zjiamMM/Karnataka-results-End-of-an-era-and-AHINDA-politics.html …";;;;"996447934840557568";https://twitter.com/livemint/status/996447934840557568
;2018-05-15 23:20;0;0;"I have been trying to shop for a few MLAs of Karnataka for my Mota bhai with an option of gift-wrap, but my Amazon search doesn't render any result.";;;;"996447653318746112";https://twitter.com/Anup_Gooner/status/996447653318746112
;2018-05-15 23:20;3;34;"Karnataka election results 2018: Three key takeaways for the BJP http://read.ht/Bmta pic.twitter.com/RKPSjCxilZ";;;;"996447620284346368";https://twitter.com/htTweets/status/996447620284346368
;2018-05-15 23:19;1;0;"@ AmitShah heartiest congratulations on victory of @ BJP4India in Karnataka elections. It's result of sacrifice & hardwork of party workers & leaders,your dynamic leadership, people oriented policies & work of our Central Government led by our beloved Prime Minister @ narendramodi";;@ @ @;;"996447507356921857";https://twitter.com/RajeevS27545206/status/996447507356921857
;2018-05-15 23:19;0;0;"I liked a @ YouTube video http://youtu.be/e9EBxSc7RFo?a Who Will Rule Karnataka - Special Report on Karnataka Election 2018 Results";;@;;"996447422913175559";https://twitter.com/MohaMmedMQ3q/status/996447422913175559
;2018-05-15 23:18;0;0;"What is the result of today's Karnataka State if BJP supports JDS instead of Congress, would the governor keep silence in this manner?";;;;"996447175310589953";https://twitter.com/mukeshgambani/status/996447175310589953
;2018-05-15 23:18;0;0;"Karnataka election results LIVE: Siddaramaiah resigns as CM; Congress, JDS choose H.D. Kumaraswamy to replace him https://www.headlinesoftoday.com/india-news/politics/karnataka-election-results-live-siddaramaiah-resigns-as-cm.html …pic.twitter.com/Yl0GYPIqBu";;;;"996447161217945600";https://twitter.com/HeadlinesOT/status/996447161217945600
;2018-05-15 23:17;0;0;"I liked a @ YouTube video http://youtu.be/RjDZ0qxKouE?a Amit Shah Latest Speech After Victory In Karnataka Election Results 2018";;@;;"996447053034283008";https://twitter.com/Prajeshnair007/status/996447053034283008
;2018-05-15 23:17;0;0;"Karnataka k result se Congress ko kuch seekh Lena chahiye@Congress";;@Congress;;"996447041621504000";https://twitter.com/SaboorPathaan/status/996447041621504000
;2018-05-15 23:17;0;0;"Karnataka election result: Four possible scenarios for government formation - Times of India https://timesofindia.indiatimes.com/india/karnataka-election-result-throws-up-four-possible-scenarios/articleshow/64174568.cms … this Shud be fun- it's sure JD will b in d tough n dangerous position-knowing wat has happened to all regional parties who support # BJP";;;#;"996447031878074368";https://twitter.com/hardtoget14/status/996447031878074368
;2018-05-15 23:17;0;0;"Karnataka election results 2018: मुख्यमंत्री पद की शपथ लेंगे येदुरप्पा, 7 दिन में साबित करना होगा बहुमत https://www.jansatta.com/elections/karnataka-election-results-2018-watch-live-tv-coverage-of-karnataka-assembly-elections-results-2018-counting-online/657890/ … vía @ jansatta";;@;;"996446918774542337";https://twitter.com/ailynauto/status/996446918774542337
;2018-05-15 23:17;0;0;"# MalayalamNews Karnataka Election Results 2018: Congress-JDS Alliance Live Updates : ഇനി ഗവര്‍ണറാണ് താരം";;;#;"996446912877400064";https://twitter.com/wethestate/status/996446912877400064
;2018-05-15 23:17;0;0;"Karnataka poll result, rising oil prices plunge rupee to below 68-mark http://ilatimes.com/article.php?id=98804 …";;;;"996446887258406912";https://twitter.com/IndiaLifeTimes/status/996446887258406912
;2018-05-15 23:16;0;0;"So Mr/Ms @ republic when this is bitter reality what wud b @BJP4Undia's fate in TN, AP, Telangana, Kerala & Puducherry? Karnataka results not onlyfr PMji @ narendramodi but clear wake up call 2 realise beating Mr @ RahulGandhi easy but not winning South. Time fr Bas Jumla Please.https://twitter.com/ThandelaSays/status/996443388588187648 …";;@ @BJP4Undia @ @;;"996446767318122496";https://twitter.com/ThandelaSays/status/996446767318122496
;2018-05-15 23:16;0;0;"With Karnataka results, AP sitting MLAs party tickets in 2019 elections are in Jeopardy. # janasena # Tdp # YSRCP";;;# # #;"996446761391714310";https://twitter.com/surez0903/status/996446761391714310
;2018-05-15 23:16;0;0;"Karnataka poll results 2018: Here's the constituency wise map http://www.newindianexpress.com/elections/karnataka-polls-2018/2018/may/15/karnataka-poll-results-2018-heres-the-constituency-wise-map-1814943.html …";;;;"996446746434854912";https://twitter.com/arvindkb/status/996446746434854912
;2018-05-15 23:16;0;0;"Five takeaways from Karnataka election results - http://nternet.in/five-takeaways-from-karnataka-election-results/amp …pic.twitter.com/RWGxo8oZGc";;;;"996446647772213249";https://twitter.com/nternet_in/status/996446647772213249
;2018-05-15 23:16;0;0;"16th may .... Hotel and resort stocks open higher on account b of Karnataka results. Resorts are full of optimists and MLAs....";;;;"996446613752053760";https://twitter.com/itzrkk/status/996446613752053760
;2018-05-15 23:15;0;0;"Retweeted The Wire ( @ thewire_in): Vinod Dua discusses the Karnataka state assembly elections results and former PM Manmohan Singh's letter to the president over PM Modi's 'menacing language'. https://thewire.in/video/jan-gan-man-ki-baat-ep-242-karnataka-results-complaint-modi-language …";;@;;"996446573835022336";https://twitter.com/MHANMK/status/996446573835022336
;2018-05-15 23:15;0;0;"Now I am not so excited by victory of BJP in Karnatka because it has become like routine in election result that BJP won! Anyway hip hip hurrah for victory.";;;;"996446426358935552";https://twitter.com/gctripathi/status/996446426358935552
;2018-05-15 23:14;0;4;"@ prakashraaj After Karnataka Elections results pic.twitter.com/31AWnz1ykk";;@;;"996446297254055936";https://twitter.com/hariprasadjhaw1/status/996446297254055936
;2018-05-15 23:13;0;0;"This is the result of the tremendous work done by you for the country as well as for the BJP party. Proud of you...I am sure you & BJP will manage and sgow the majority and form a government in Karnatka.. https://twitter.com/AmitShah/status/996375594584588288 …";;;;"996445926381076481";https://twitter.com/9amitJain/status/996445926381076481
;2018-05-15 23:12;0;0;"Karnataka Election Results 2018: Congress-JD(S) enter alliance to keep BJP out of power The Congress party Tuesday announced it would back the JD(S) to form an alliance in its bid to retain power in... https://www.facebook.com/DeccanDigestOfficial/posts/2056145007934453 …";;;;"996445724823998464";https://twitter.com/DeccanDigest/status/996445724823998464
;2018-05-15 23:11;0;0;"New Haircut after Karnataka Election results @Hyderabad https://www.instagram.com/p/BizooCdnm91/?utm_source=ig_twitter_share …";;@Hyderabad;;"996445482305114113";https://twitter.com/HydDeccans/status/996445482305114113
;2018-05-15 23:11;1;0;"Now suddenly, market would realise that our macros are in pretty bad shape and would reverse post today’s Karnataka results. # KarnatakaElection2018 @ CNBCTV18News";;@;#;"996445473174048768";https://twitter.com/iVarUnjai/status/996445473174048768
;2018-05-15 23:11;0;0;"I liked a @ YouTube video http://youtu.be/ozFjEfB6Bpw?a Jan Gan Man Ki Baat, Ep 242: Karnataka Results and Complaint Over Modi's 'Menacing";;@;;"996445374003937280";https://twitter.com/suman_bahuguna/status/996445374003937280
;2018-05-15 23:10;0;0;"# KarnatakaElectionResults2018 # May15WithArnab After karnataka election results Congress offer CM seat to JD(S), who won only 38 seats. One question arises Is it not a kind of bribe ?";;;# #;"996445318794436608";https://twitter.com/akhilchy/status/996445318794436608
;2018-05-15 23:10;0;1;"Karnataka Election Results | MLA Balala Beats Rapist | Traffic Police Pledge | Teenmaar News http://v6news.tv/karnataka-election-results-mla-balala-beats-rapist-traffic-police-pledge-teenmaar-news …";;;;"996445193695105024";https://twitter.com/V6News/status/996445193695105024
;2018-05-15 23:09;0;1;"Now this is what jaitly ji said during goa election results...the same should apply for karnataka too and congress-JD(S) govt should form the govt. The rule must be same for all. # KarnatakaVerdicthttps://twitter.com/saikatd/status/996377806371078144 …";;;#;"996445099247616000";https://twitter.com/chaitu_vempati/status/996445099247616000
;2018-05-15 23:09;0;0;"Bhai kitna ruke ab. Ab toh karnatka election ka result bhi aa gya. Trailer kab aaye @ BeingSalmanKhan bhai";;@;;"996445043320745984";https://twitter.com/ineeraj_chauhan/status/996445043320745984
;2018-05-15 23:09;0;5;"Karnataka results: End of an era and AHINDA politics https://mintne.ws/2IiwmVI";;;;"996444901138206722";https://twitter.com/livemint/status/996444901138206722
;2018-05-15 23:09;1;2;"But as today nifty action and Bjp results in karnataka pic.twitter.com/EARvXvIMmp";;;;"996444879193427968";https://twitter.com/jayramswami99/status/996444879193427968
;2018-05-15 23:08;0;0;"Who Will Rule Karnataka - Special Report on Karnataka Election 2018 Results: http://youtu.be/e9EBxSc7RFo?a via @ YouTube";;@;;"996444823866544129";https://twitter.com/fikrokhabar/status/996444823866544129
;2018-05-15 23:08;0;1;"Prannoy Roy's analysis of Karnataka election results https://www.ndtv.com/video/news/ndtv-special-ndtv-24x7/prannoy-roy-s-analysis-of-karnataka-election-results-485039 …";;;;"996444701384368128";https://twitter.com/ndtvvideos/status/996444701384368128
;2018-05-15 23:08;0;0;"Retweeted Naren Raj Purohit ( @ Narenpurohit): Devastated with today's result. @ siddaramaiah gave the best Government in last 20 years of Karnataka. Upliftment of marginalized, social justice, equality,... https://www.facebook.com/pankaj.choudhary.165/posts/874202019370943 …";;@ @;;"996444690034589697";https://twitter.com/PANCHOBH/status/996444690034589697
;2018-05-15 23:08;0;1;"Congress, BJP and JDS after election result in Karnataka! # KarnatakaElections2018 # KarnatakaElectionResults2018 # KarnatakaResultspic.twitter.com/Qy3cw1EZrv";;;# # #;"996444667028717568";https://twitter.com/shahil1123/status/996444667028717568
;2018-05-15 23:07;0;1;"* BJP after seeing Karnataka elections 2018 results * @ narendramodi @ BJPLive # KarnatakaElections2018 # KarnatakaTrustsModi # desitweetspic.twitter.com/hGk1IRvF74";;@ @;# # #;"996444565140733953";https://twitter.com/DESInghtweets/status/996444565140733953
;2018-05-15 23:07;0;1;"@ Stronginside81 saw Karnataka election results. Who will form govt. Now # KarnatakaVerdict";;@;#;"996444431019642880";https://twitter.com/rahulshah02/status/996444431019642880
;2018-05-15 23:07;0;0;"Karnataka poll result, rising oil prices plunge rupee to below 68-mark http://ilatimes.com/article.php?id=98804 …";;;;"996444384622067712";https://twitter.com/suniltristar/status/996444384622067712
;2018-05-15 23:06;0;0;"@ ceo_karnataka What about Hubli Dharwada Centre Result?";;@;;"996444292691382272";https://twitter.com/JadeerTK/status/996444292691382272
;2018-05-15 23:06;0;0;"I liked a @ YouTube video http://youtu.be/ozFjEfB6Bpw?a Jan Gan Man Ki Baat, Ep 242: Karnataka Results and Complaint Over Modi's 'Menacing";;@;;"996444142354993152";https://twitter.com/yammarmanvi/status/996444142354993152
;2018-05-15 23:05;0;0;"Karnataka election results ????";;;;"996443942819434496";https://twitter.com/PrinceParwej/status/996443942819434496
;2018-05-15 23:04;0;0;"Karnataka Election Results 2018: How state voted shows why Bengaluru model needs to be emulated more http://indianexpress.com/article/opinion/karnataka-election-results-2018-the-bengaluru-model-needs-to-be-emulated-across-karnataka-5178158/ …";;;;"996443799659270144";https://twitter.com/nandu79/status/996443799659270144
